:			Group	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Black	Dot	0	Group	PC 1	PC 2	PC 3	PC 4	PC 5	PC 6	PC 7	PC 8	PC 9	PC 10	PC 11	PC 12	PC 13	PC 14	PC 15	PC 16	PC 17	PC 18	PC 19	PC 20	PC 21	PC 22	PC 23	PC 24	PC 25	PC 26	PC 27	PC 28	PC 29	PC 30	PC 31	PC 32	PC 33	PC 34	PC 35	PC 36	PC 37	PC 38	PC 39	PC 40	PC 41	PC 42	PC 43	PC 44	PC 45	PC 46	PC 47	PC 48	PC 49	PC 50	PC 51	PC 52	PC 53	PC 54	PC 55	PC 56	PC 57	PC 58	65	
Darkorange	Dot	30	G3	0.019021	0.033162	0.0072546	-0.0095686	-0.020567	0.0023478	0.014952	-0.0020157	-0.010082	0.003269	-0.0054861	-0.00055234	-0.00033699	-0.0014331	-0.00074851	-0.0042093	-0.00042114	0.0036024	-0.0023931	-0.0035027	-0.0005724	-6.9955E-05	0.0014649	0.0023337	0.00069728	-0.0009372	0.00055112	-0.0013217	0.0001064	-0.00037758	2.3592E-05	0.0007631	0.00044113	-4.0594E-05	-0.00010202	0.00056851	0.00020542	0.00030433	0.00029506	-0.00019259	-0.00032811	0.00013586	0.00044187	-0.00060301	0.00016514	0.00022451	-0.00032122	0.00034815	-3.1316E-05	8.8841E-05	-0.00037873	-0.00025919	-0.00016278	-4.6921E-06	-5.1997E-06	0.00024071	-0.00013415	4.9476E-05	-3.761E-06	
Darkorange	Dot	31	G3	0.029975	0.036832	0.0422	0.013578	-0.016649	-0.013068	-0.015777	-0.0058416	-0.0014132	-0.0062167	-0.0023813	0.00028789	-0.0026309	0.0016741	-0.0045168	-0.0039737	-0.00075431	-0.0031022	-0.0013024	0.00014499	0.0011402	0.00098865	-0.00080243	-0.0014915	2.456E-05	-0.0020587	-0.00036751	-0.0006116	0.00044753	-0.0019661	0.0012754	-0.00039831	0.00016739	0.00026186	0.0015654	-0.00036556	-7.9013E-05	-0.00022539	-0.00026086	-0.00078275	-5.8443E-05	-0.00097868	0.00029023	0.00050869	0.00026874	-0.00015035	-0.00011892	0.00013247	9.1184E-05	-0.00014039	0.00021149	-0.00012603	-0.00012273	6.2685E-05	4.2398E-05	-8.9744E-06	-2.6782E-05	4.3797E-05	3.5687E-05	
Deepskyblue	Plus	32	G4	-0.086778	0.038792	-0.018997	0.018195	0.0088192	0.0010368	0.0047015	-0.0093778	0.0038878	-0.0050655	-0.0036266	0.0068638	-0.0044916	0.0028012	-0.0002935	0.0014355	-0.0028548	0.0036248	0.0038605	0.00047742	0.0010919	0.00012381	-0.0013626	-0.0016423	-0.00027844	-0.0015334	-0.00057853	-0.00096494	-0.00065191	-0.0005456	0.00021243	-0.00017556	-0.0015833	-0.00049748	2.0619E-05	-0.00011602	-0.00041687	0.00012909	0.0012104	-0.00030109	0.00041166	0.00061365	-4.2549E-05	-0.00033609	-6.1202E-05	0.00026041	-0.00032462	-0.0001179	7.7044E-05	-0.00042466	0.00022109	0.00013269	-8.0683E-05	-0.00019736	7.9933E-05	0.00012497	6.9968E-05	1.9592E-05	-1.3461E-05	
Deepskyblue	Plus	33	G4	-0.28718	0.00023939	0.0029784	0.038095	0.012144	0.019785	-0.0070399	0.0048772	-0.0081018	-0.020781	-0.0018416	0.0042679	-0.0026292	-0.00021092	0.0014632	-0.0023986	-0.0022234	0.00074941	-0.00087052	0.0012516	-0.0046178	-0.00027733	0.0017317	0.0020527	0.00041103	-0.00032836	-0.00062119	0.0011825	0.00099475	0.00030998	-0.0011135	0.00079083	0.001333	-0.00068703	0.00062419	-0.00027471	0.00023293	0.00062866	0.00031045	-3.8887E-05	-0.00029499	4.925E-05	-8.0934E-05	0.00039297	-0.0002325	5.3994E-05	0.00014456	-0.00016033	0.00016891	-0.00013601	-5.9108E-05	-2.4591E-05	0.00014576	-0.00016697	-3.4486E-05	-5.7895E-05	-5.6466E-05	-2.5957E-05	-1.7838E-05	
Deepskyblue	Plus	34	G4	-0.5937	-0.1875	-0.012797	0.017884	-0.034153	-0.019416	-0.0020281	-0.002306	-0.00017637	0.0018322	-0.0046031	-0.0033955	-0.0012284	-0.0012768	-0.0042577	-0.00040333	0.00035214	-0.00065961	0.00076605	-0.0014262	0.00071033	-0.0020581	-0.0008662	-0.0010562	-0.0013149	0.0022661	0.0014653	-0.0019355	-0.00082214	0.00090332	-0.0012001	0.00015807	-0.00040033	-0.00017326	0.00082986	0.00064321	0.00031472	0.00060415	7.385E-05	-2.2637E-05	-0.00010755	-0.00026385	-6.8604E-05	0.00021199	-5.6101E-05	0.00017018	-0.00014872	-2.3913E-05	-5.7319E-06	2.3901E-06	-1.9626E-05	8.0013E-06	3.7463E-05	-6.7949E-05	3.2915E-06	-3.1025E-05	4.992E-05	3.0498E-06	-1.5806E-05	
Deepskyblue	Plus	35	G4	-0.17154	0.038637	-0.015992	0.042693	-0.0032541	0.033475	0.0079605	-0.015623	-0.003299	-0.0051995	-0.0032963	0.0079739	0.0058224	0.0022619	0.0015591	0.0051867	0.0045471	-0.0041844	-0.00057836	-0.0036775	-0.0016958	0.0021223	0.00065219	-0.0014261	-0.00072376	0.001639	0.0020482	0.00076869	0.00041071	0.00069363	0.00092797	-6.5991E-05	0.00055486	0.00070203	-1.2131E-06	0.00052994	-8.469E-05	-0.0001989	5.0012E-05	1.5383E-06	0.00022913	-0.00013943	-4.8686E-05	-0.00015609	0.00030021	-0.00027139	-0.00018881	-1.647E-05	-0.00028802	-5.9752E-05	5.1534E-05	2.782E-05	-0.00016141	5.6042E-05	2.7089E-05	1.4267E-05	5.3593E-05	3.9516E-06	-8.8591E-06	
Deepskyblue	Plus	36	G4	0.31493	-0.055239	0.015376	0.0286	0.0041194	0.010063	-0.0079699	0.018253	0.0044042	0.0014121	-0.014235	-0.0027852	0.0047123	0.0011574	0.0026231	0.0015605	0.00050286	-0.00064061	-0.00098909	-0.0037061	0.0019937	-0.00068608	-0.0017207	0.0016773	-0.00084141	0.00050588	-0.0035325	-0.00057085	0.00044132	0.0008751	0.00074959	-0.0017845	0.00050912	0.00057651	8.9118E-06	-0.00016785	0.0001824	0.00016355	0.00028944	-0.00036746	-0.00037949	0.00057236	6.5624E-05	-0.00010934	9.4389E-05	1.52E-06	0.0001079	-7.9213E-05	4.7359E-05	-2.0868E-05	7.1863E-05	2.4221E-05	7.3011E-05	-0.00010129	-5.3831E-05	-4.5777E-05	-1.557E-05	1.7966E-05	6.0101E-05	
Deepskyblue	Plus	37	G4	-0.045667	0.048671	-0.032186	-0.014622	-0.0065864	0.0060673	-0.025012	-0.013327	-0.0095218	0.011118	-0.0028791	0.0039333	0.00049717	-0.0065189	0.0005771	-0.0038498	-0.0024008	0.00070458	0.0044348	-0.00019697	0.0010829	0.0037433	-0.00037789	5.3909E-05	0.00059927	0.00027914	-3.7339E-05	-0.00068023	0.001651	0.001086	-0.000376	-0.00090819	0.00038499	0.00073289	-0.00026115	0.00021625	4.6073E-05	-0.00018566	0.00010531	-0.00045348	0.00049747	8.7559E-05	-5.4788E-05	0.00051931	0.00010638	0.00029802	0.00015448	0.00018453	-4.3235E-06	-5.3509E-05	-0.00036109	5.3353E-05	0.00011666	1.6602E-06	-7.2942E-05	-8.0662E-05	2.576E-05	-3.1501E-05	-1.6474E-05	
Deepskyblue	Plus	38	G4	0.1011	0.024646	-0.013663	-0.0016119	-0.023539	0.00037476	-0.0041467	0.014689	0.0013467	0.00050817	0.00064229	0.0053694	-0.0032836	-0.0025103	0.0007629	-0.00092001	0.0056685	0.0025092	3.7403E-05	-0.0024544	-0.00096111	-0.0019622	0.0010768	-0.0014883	-0.00047849	-0.0010546	0.00052178	0.00035991	-0.00057173	-5.2551E-06	9.7744E-05	0.00066459	-0.0011375	0.0013715	-0.00079959	-0.00080303	-1.0463E-05	0.00016782	0.00010699	-0.00061156	-0.00055341	-0.0001867	0.00024606	0.00015886	-0.00035673	-0.00026467	-0.00012893	-0.00035027	0.00048754	3.3101E-05	-0.00025258	0.00010583	-9.0389E-05	9.0417E-05	6.1713E-05	-6.835E-05	5.3614E-05	-0.00010226	9.946E-06	
Deepskyblue	Plus	39	G4	0.077557	0.031368	-0.020155	-0.0061553	-0.013903	-0.00018899	-0.010631	0.0040822	0.0042044	-0.0026087	-0.00029444	-0.0053668	-0.0025612	0.001241	0.0053911	-0.0024454	-0.0024941	-0.0022075	0.00056216	-0.0012263	-0.0015426	-0.00054639	-0.0021139	-0.0037865	-0.0020551	0.00029901	0.0012319	0.0006358	0.00068114	-0.00027976	0.000519	0.0010251	0.00029881	-3.8078E-05	0.00013025	-0.00063744	-0.00030754	-3.1662E-05	-0.00018275	-0.00028055	-0.00051383	0.00051107	-0.00012036	-0.00053171	-0.00026825	-0.00022141	0.00014228	0.00071873	-0.00012293	0.00019324	4.6204E-05	-0.0001637	0.00034007	-0.00010567	2.5083E-05	4.8096E-05	1.3917E-05	-9.7932E-06	-3.8804E-05	
Deepskyblue	Plus	40	G4	0.10761	0.016618	-0.02596	-0.027379	-0.0029738	-0.0063552	-0.002276	-0.0027199	0.0018307	-0.011098	0.0010675	-0.0028263	-0.0047933	0.00348	0.00099413	0.00030291	0.0031445	0.0011913	0.0018683	-0.00088173	0.001458	-0.0024436	0.00091324	-0.0011931	0.00083244	0.0017439	-0.0022966	0.00079898	0.0007927	-0.00097238	-0.00057935	0.001115	-0.00016752	0.00071483	0.00054021	0.0014132	-0.00108	0.00014459	-0.00013769	-2.2836E-05	8.2468E-05	-6.0203E-05	-3.2549E-05	-0.00012266	-4.3302E-05	0.0001211	0.00049237	-5.8554E-05	-0.00035735	-0.00030927	-0.00019373	-3.7628E-05	-0.00013727	0.00010298	-0.00017139	-3.6019E-05	-3.0497E-05	1.9946E-05	4.4523E-05	
Deepskyblue	Plus	41	G4	0.19799	-0.012855	-0.007875	-0.024691	-0.015102	0.010456	0.019978	0.0052134	-0.0050085	-0.0095795	0.0073359	-0.0048213	-0.0034224	-0.0080693	0.0026657	0.0033264	-0.0047785	0.0010525	-0.0036297	-0.0039235	0.002965	0.001957	0.00024399	-0.002158	0.00075818	0.00027186	-3.708E-06	0.00061313	0.00050932	0.00058022	-0.00084988	-0.00079902	-1.9139E-05	0.00014116	0.00066525	-0.00093062	0.0003351	0.00027	8.4051E-05	0.00039684	0.00027102	2.1588E-05	0.00026085	0.0003493	-6.3021E-07	0.00017065	0.00014221	-0.00015874	-0.00012842	-0.00012437	6.8439E-05	9.8627E-05	2.1468E-05	7.7524E-05	0.00017056	4.2478E-05	4.9229E-05	1.2495E-05	4.1704E-06	
Deepskyblue	Plus	42	G4	0.041591	0.03823	-0.028985	-0.0094787	-0.016006	0.0051856	-0.0098001	-0.0040656	0.010655	0.006186	0.0061073	-0.0013015	-0.00029598	-0.0036105	-0.0039943	0.0025637	-0.0044694	0.0002111	-0.001436	-0.00068359	-0.0024522	-0.0024227	0.00091114	0.0010077	0.001394	0.0016934	0.00040742	-0.0016239	-6.9877E-05	-0.00057047	0.00094603	0.00062025	0.0015427	-0.00044495	-0.00032012	-0.00054092	7.0006E-05	-0.0002567	0.0010627	-0.00034334	-0.00027607	8.3411E-05	0.00029463	-8.0661E-05	0.00025558	8.8225E-05	0.00017369	-9.8444E-05	-6.1804E-05	5.2216E-05	0.00040704	8.279E-07	-0.00019339	6.3881E-05	-0.00019308	-7.2619E-05	7.525E-05	-4.885E-05	7.9195E-06	
Deepskyblue	Plus	43	G4	0.12994	0.011032	0.0016257	0.0069712	-0.011879	-0.016488	-0.014574	0.0015368	-6.0304E-05	0.0077174	0.0040388	0.0094208	0.0078866	0.0010464	-0.0031492	-0.0016962	-0.0005226	0.00062893	0.00010815	-0.00090711	-0.0007198	-0.00052089	6.7541E-06	-0.00091767	0.00077908	0.0010924	-0.002204	0.0011683	-0.00015787	-0.0014296	-9.8079E-05	9.4724E-05	-2.0017E-05	-0.00097167	0.00089577	-0.00039566	0.00042753	0.00066273	-0.00010415	0.00083713	5.1537E-05	0.00045703	-0.00063708	-1.1054E-05	2.8748E-05	-5.4785E-05	-9.2387E-05	5.622E-06	-0.0002545	8.1899E-05	-0.00017931	-0.00018325	-0.00014869	5.2449E-05	0.00024252	5.0634E-05	3.0973E-05	-8.6273E-05	2.9362E-05	
Deepskyblue	Plus	44	G4	0.16316	0.0059154	-0.002032	0.051546	-0.018081	-0.0078465	0.0031521	0.0099376	-0.0023025	0.0016011	0.0077751	0.0021805	-0.0023565	0.00089972	0.00085388	-0.0019432	-0.0015192	-0.0020806	-0.0020495	0.0017277	-0.00034522	-0.0032003	-0.0025153	0.0011603	0.0022976	0.00017787	0.00061131	0.0011976	0.0012869	0.0010816	-0.00020127	0.0009012	-0.0010239	0.00080349	-6.1882E-05	-0.00012068	0.00012072	-0.00055127	-0.00047435	-0.00020682	0.00066424	0.00044194	-0.00036052	0.0002725	0.00037129	0.00023782	-0.00018703	4.6039E-05	2.5963E-05	0.00018716	-7.7253E-05	0.00019112	-3.8083E-05	-3.6261E-05	-0.00013325	0.00014405	8.6859E-05	6.1474E-05	3.2243E-05	
Deepskyblue	Plus	45	G4	0.31694	-0.062334	-0.0053682	0.0036163	0.0093966	0.011544	0.0023259	-0.00018298	-0.0085609	0.0015132	-0.0018123	-0.0031488	0.0024587	0.005532	-0.00095015	-0.0019007	-0.002635	-0.00062979	0.00029424	0.0033775	0.00097038	0.0022876	-0.0010696	-0.0019853	0.0024018	0.0012479	-0.00022015	-1.1638E-05	-0.0014153	-0.0010932	-0.00055081	0.00072619	0.0017326	0.0012471	-0.00051433	0.0002103	0.00068277	0.00027594	-1.0779E-05	2.0409E-05	-0.00065581	-0.00023359	-0.00023231	-0.00041	-0.00018765	5.3864E-06	9.2603E-05	-1.6389E-05	0.00037507	-0.00014367	-4.5052E-05	0.00021024	-0.00018796	2.2528E-05	4.8755E-05	4.3994E-05	0.00011994	3.5104E-05	-3.9993E-05	
Deepskyblue	Plus	46	G4	0.23864	-0.022116	-0.011402	-0.0029585	-0.012242	0.0067711	-0.0032319	0.0117	-0.0043964	0.0019296	-0.00034239	-0.00016398	0.0053555	0.0049608	-0.0011582	0.0012848	-0.00020096	-0.00022828	0.0020051	-0.0015831	0.0015954	0.00018189	0.0031479	0.00081505	0.0018803	0.000466	0.0028061	0.00077843	-0.0005061	-0.0025623	-0.00226	-0.00038154	-0.00076762	-0.00023142	2.6551E-05	-5.1372E-05	-0.00019787	-0.0004869	0.00019693	-0.00031085	0.00020144	0.00024496	6.2436E-07	2.09E-05	0.00035243	-0.00017198	-5.9662E-05	0.00014202	0.00010785	-2.3562E-05	0.00022794	0.00010952	0.00028096	-9.5206E-05	8.9634E-06	-0.00010359	-0.0001629	5.9359E-06	3.4141E-05	
Deepskyblue	Plus	47	G4	-0.030044	0.045553	-0.025577	0.030483	-0.0087251	0.011894	0.0064925	-0.0098551	0.0023025	0.0072417	-0.0032622	-0.0045079	0.0049777	-0.0022726	-0.00076685	-0.00059361	0.0020123	0.00052085	-0.001877	0.0018405	0.0014606	-0.00039851	-0.0010449	-0.00079233	-0.0030574	0.00024865	0.00012961	0.00064411	-0.00012252	-0.0011298	-0.00057804	0.00050607	-9.3444E-06	-0.0015879	0.00022425	-0.0013406	0.00034012	-0.00062642	-0.00037338	-0.00026355	0.00020723	-0.00014835	7.7613E-05	-0.0002732	-0.00017198	0.0002523	0.00045826	-0.0003587	4.5883E-05	-0.00016286	-0.00035099	0.00022659	-0.00012338	-2.5984E-05	-7.9661E-05	-3.3352E-05	-0.00011709	4.5274E-05	-5.0378E-07	
Deepskyblue	Plus	48	G4	0.0075355	0.04236	-0.017038	-0.033025	-0.023291	0.0085941	-0.013374	-0.0057623	0.013043	0.0015031	0.0017305	-0.0052328	-0.0031813	-6.6964E-05	0.0026322	-0.0024623	0.0034073	-0.0017787	-0.0014339	0.0020955	-0.0013361	0.00073437	-0.00038931	0.0028778	-0.0021359	-0.00037632	5.6033E-07	0.0017256	-0.0011709	0.00068608	-0.0011534	-0.00039684	7.4338E-05	0.00075452	-8.4514E-05	0.00015818	0.00060145	0.00035017	0.0009912	5.5142E-05	-0.00013017	-0.00026719	-0.00074198	-2.8885E-05	0.00034298	0.00010547	-0.00019196	-8.2886E-05	-7.3532E-05	-0.00021181	0.0001171	1.056E-05	8.0525E-05	0.00010943	0.00015683	6.5632E-05	-2.9379E-05	6.4136E-05	1.9965E-05	
Deepskyblue	Plus	49	G4	0.22091	-0.016122	-0.011059	0.025549	-0.0094415	-0.0030606	-0.0021849	0.0094177	0.000335	0.0015958	0.0074846	0.004196	-0.00013763	0.0064293	0.0027771	-0.0020525	0.0014273	-0.00055262	-0.0022403	0.0012772	-0.00034871	0.0029997	-0.00069527	0.00070766	-0.00040138	-9.1103E-05	-0.0002745	-0.0014324	-0.0012648	0.0015514	9.9067E-06	0.00047386	-0.001016	-0.001138	-0.00050728	0.00038728	5.1842E-06	0.000809	-5.6523E-05	0.00013939	0.00030987	-0.00014387	0.00094993	-7.7522E-05	0.00039207	3.0017E-05	0.00047919	0.00038216	5.3102E-05	-0.00033631	3.3855E-05	-4.709E-05	0.00010398	0.00019279	-2.5368E-06	-6.2276E-05	3.1578E-05	-3.9682E-05	1.3331E-06	
Deepskyblue	Plus	50	G4	-0.031632	0.044149	-0.020713	0.039628	-0.0013728	0.0048368	0.0020676	-0.01028	0.0033127	0.0019286	-0.0050334	-0.0039477	0.0031351	-0.0026855	0.0012525	0.00015025	3.2269E-05	0.0046791	0.00098008	0.000581	0.0020951	-0.00055886	0.0022282	0.00038203	0.00036815	0.00061187	-0.00080866	0.00054554	-0.00041352	0.00048938	-0.00059502	-0.00011123	-0.00036409	0.00022668	-0.00043198	-0.00045563	2.132E-05	0.00057325	-0.00086321	7.3691E-05	0.00035122	-0.00026626	-0.00032969	0.00028769	-0.00050734	-0.00016861	-7.6943E-05	0.00031271	0.00021373	-1.8837E-05	0.0005178	-0.00039558	1.1217E-05	0.00024759	-0.00013551	0.00012864	1.3442E-05	1.0705E-05	-1.6665E-05	
Deepskyblue	Plus	51	G4	-0.58368	-0.17337	-0.02455	-0.0026953	-0.029219	-0.016968	0.0012872	-0.0085508	0.0014111	0.0021111	0.00137	0.00070194	-0.0017721	0.001995	0.0034469	0.0029855	-0.00054185	0.00064883	-0.00026486	0.0012477	-0.00067278	0.0028234	0.0011976	0.00071199	0.0011005	-0.0022632	-0.001708	0.0021249	0.0010947	-0.00093788	0.0012411	-0.00016308	0.00036992	0.00024664	-0.0008979	-0.0006964	-0.00033471	-0.00059138	-9.3415E-05	2.5672E-05	4.2786E-05	0.00028017	0.00013187	-0.00026081	6.4615E-05	-0.00014941	0.00011875	2.899E-05	3.9203E-06	1.1361E-05	1.441E-05	-2.7396E-06	-4.132E-05	7.9793E-05	3.5804E-06	2.8813E-05	-5.4466E-05	-1.6329E-06	2.0913E-05	
Deepskyblue	Plus	52	G4	0.28322	-0.049321	0.015142	0.0037827	-0.0016108	0.0037332	0.0018299	-0.0028095	-0.0029417	-0.0065838	0.0070717	0.0021083	-0.00050949	-0.0020515	-0.0012027	0.0007733	-0.00014835	-0.0028058	0.0026089	0.0033526	0.0021298	-0.00049172	0.0011314	0.0025187	-0.0015103	0.0010342	0.00029168	-0.0018358	-0.00039227	-9.833E-05	0.0008026	0.00013233	0.00095471	0.00020705	-0.00032607	-0.00073514	-0.00065978	0.00082877	-8.4466E-05	-0.00089636	0.0005669	0.0001824	7.2479E-05	-0.00012626	-0.00060813	-0.00023713	-0.00023853	-4.3583E-05	-0.00039472	0.00016872	-0.00011247	0.00021166	7.5234E-05	0.00012752	0.00011826	7.8893E-05	-7.9488E-05	-4.1573E-06	3.0755E-05	
Deepskyblue	Plus	53	G4	0.11233	0.022434	-0.021315	0.018601	-0.013098	-0.0022967	-0.0052093	0.013765	0.0043614	-0.00045529	0.0020684	-0.0040457	-0.0047998	-0.0029105	0.00032777	0.0016083	6.7301E-05	-0.00053537	0.00093036	0.00077921	-0.00090962	-0.0012669	-0.00034615	-0.00022833	-0.00056799	-0.0021581	0.00096766	0.00028111	-0.0012228	-0.000739	0.00025814	-0.001872	0.0016763	0.00048362	0.00039314	0.0011269	0.00044295	0.00012339	-0.00062047	0.00076301	0.00127	0.00021807	0.00026489	-0.0003831	-0.00018204	-3.7507E-05	-0.00017934	6.4071E-05	0.000101	-9.0231E-05	-4.976E-05	-3.434E-05	-0.00020253	-0.00013561	-4.1465E-05	-9.637E-05	-7.5232E-05	-5.2993E-05	-3.6087E-05	
Deepskyblue	Plus	54	G4	-0.0085628	0.039179	-0.0139	0.027582	-0.0029396	-0.0011283	0.0084247	-0.0095817	0.0064224	0.0035235	-0.00016215	-0.0018292	7.0192E-05	-0.0025759	-0.002251	0.00044993	8.4436E-06	0.0035603	-0.0012622	0.00018679	0.0013846	-0.00092089	0.00058379	-0.00017872	0.0011934	-0.00181	-0.001475	4.0857E-05	-0.00085847	-0.00012483	-0.00023133	0.0001631	0.00057062	-0.00018044	-0.00048489	0.00064623	-0.00050093	0.00045881	0.00022081	1.7346E-05	2.3801E-05	-0.00072794	-1.7599E-05	0.00010779	0.00039627	-0.00077111	0.00021121	7.389E-05	-0.00024981	0.00036609	-0.00019967	0.00021874	0.00027627	-0.00029856	9.1626E-05	-4.6883E-05	0.00013327	3.3734E-05	-1.0398E-05	
Deepskyblue	Plus	55	G4	-0.086057	0.046276	-0.0084301	-0.00059333	-0.011154	0.016936	-0.0017868	-0.015348	0.010099	-0.0062604	-0.0028025	8.6453E-06	-0.00078056	-0.0039111	0.0032571	0.0040669	0.0023083	-0.0017366	-0.00087991	0.0033928	0.0017764	0.00036666	-0.0019868	0.00048259	0.0027422	0.00015367	-0.00037005	-0.0018017	-0.0002086	-0.00058603	-0.00057389	0.00055524	-0.000297	-0.0003754	-0.00011816	0.00049733	0.00017958	-0.00042293	-0.00077725	0.00044356	-0.0010422	0.00056762	0.00046268	0.00027703	-0.00013349	0.00021501	-0.00048606	0.00011483	3.5296E-05	6.6332E-05	-7.1543E-05	-6.5817E-05	6.3233E-05	-2.6421E-05	0.00011453	-0.00011472	-3.7508E-05	-2.3697E-05	5.1499E-05	
Deepskyblue	Plus	56	G4	0.23273	-0.024026	-0.016739	-0.003053	0.0064076	-0.002183	-0.0016015	0.006484	-0.0012534	-0.0072981	0.00022562	-0.0061038	-0.001606	0.001206	0.0019402	0.0030783	6.6407E-05	0.00015102	0.00030585	1.8563E-05	0.0017081	0.0018555	-0.00085335	0.0013628	-0.0012075	0.0017054	-0.0013951	5.7864E-05	-0.00014434	4.955E-05	0.00031644	0.00067975	-0.00030343	-0.00081902	0.00020013	-0.00036262	-0.0010608	-0.00050542	0.00048659	0.00021917	0.00014845	-0.00043085	-0.00039121	0.00034923	0.0005491	-0.00012361	-0.00053815	0.00021211	0.00032645	0.00028086	-0.00020512	-3.374E-05	-0.00023352	-1.0915E-05	-5.2297E-05	-1.5205E-05	-6.3465E-05	-6.5123E-05	-0.00010978	
Deepskyblue	Plus	57	G4	0.34712	-0.075426	0.026212	-0.021785	0.0045205	0.023279	-0.010059	0.00036581	0.010671	-0.0005821	-0.013524	-0.004643	0.0013872	0.0015563	-0.0028197	-0.00059269	-0.0039674	-0.0008397	0.00024078	-0.0011141	-0.0025228	-0.00027972	0.00050374	-0.0012957	0.0007347	-0.0016779	0.00089603	0.0017284	-0.00070247	0.00052775	0.00034835	0.0011979	-0.00044666	-0.00094628	-0.0011801	0.00022323	-0.00020563	0.00013262	-0.00040004	-1.9321E-05	0.000578	-0.00022084	0.00018757	0.00042881	-0.00010169	0.00031433	-0.000305	-0.00020193	-0.00033487	-3.4543E-05	-0.00015513	4.2696E-06	-1.0325E-05	0.00010061	-1.2513E-05	6.1076E-06	5.627E-05	-9.7345E-06	4.2981E-06	
Deepskyblue	Plus	58	G4	0.37097	-0.095195	0.0085059	-0.02073	0.017157	0.026828	-0.0021048	-0.0070261	0.0033088	0.0089932	-0.0050777	0.011452	-0.0057733	-0.0019495	-0.0032585	0.0027379	-0.00020593	0.0028981	-0.0046214	0.0044623	-0.00012413	-0.0013119	0.0011742	-0.0011214	-0.0013454	0.00015228	0.00054842	0.00027729	0.0018028	0.00078226	-0.00063067	-0.00056144	-0.00047123	0.00038105	0.001172	0.00035663	-0.00030484	-0.0001866	1.4374E-05	-3.3061E-06	-4.6346E-05	1.9923E-05	-6.9949E-06	-0.00029023	7.5977E-05	-0.00016413	0.0001121	0.00025763	0.00011741	8.4057E-05	5.9561E-05	-2.9812E-05	-8.6671E-06	1.5678E-05	2.9063E-06	6.381E-06	-4.6902E-05	-1.5715E-05	-1.4049E-05	
Deepskyblue	Plus	59	G4	0.21241	-0.015693	-0.0055759	-0.015441	-0.01489	0.0038319	0.0013718	0.009341	-0.0014153	-0.0045251	0.0020885	0.005336	-0.00058874	0.0038948	-0.00021668	0.002945	0.0010316	0.0026997	0.0017068	0.0022334	0.00093296	0.00089241	0.0018645	5.0129E-05	-0.0022429	5.9719E-05	0.0011191	-0.0011731	-0.0011817	-0.00041042	0.0014783	1.7787E-05	0.00017067	0.00055044	-0.00026567	-0.00064084	0.00064724	-0.00039376	-0.00026673	0.00061478	-0.0003306	1.2037E-05	-0.00013754	0.00062276	0.0002027	0.00026342	0.00024047	-0.00020222	-0.00019975	6.4508E-05	-0.00012913	-0.00044488	7.4099E-05	-0.00030121	-0.00012368	6.3935E-05	9.1661E-05	6.1588E-05	1.3273E-05	
Deepskyblue	Plus	60	G4	0.19242	-0.0072162	-0.07073	0.00814	0.018037	-0.0036162	-0.0021935	0.015799	-0.012334	0.00069524	0.00056457	-0.006926	-0.0022816	-0.001942	-0.0054088	0.0030851	0.0018893	0.00054281	0.0014115	0.0010409	-0.0008786	0.0019051	-0.0017645	0.00094588	0.0008685	-0.0014067	0.00096933	0.00021738	0.0018657	0.00032405	0.00072687	-0.00028502	-0.0012045	-0.00093749	0.00023647	0.00058593	0.00083146	9.7232E-05	1.051E-05	-0.00029741	-0.00077285	-0.00036989	-0.00025097	-0.00025991	-0.00024845	-0.0002819	-7.7698E-05	-0.00023669	-0.000355	1.7844E-05	0.00012083	-8.8278E-05	-2.4651E-05	5.8565E-05	-1.7517E-05	2.5915E-05	5.8104E-06	-1.345E-05	2.3423E-05	
Deepskyblue	Plus	61	G4	0.1649	0.0047979	-0.014484	-0.0021638	-0.014959	-0.0031411	-0.0087681	0.0044576	0.00088139	0.0010166	0.0075012	0.0038702	0.0017389	0.0018616	-0.003309	-0.0020753	0.0025118	0.00087781	-0.00072365	-0.0017163	-0.0026702	0.0011164	0.00055278	-0.0025031	0.0011335	0.00022368	-0.0014363	-0.0012113	-6.7575E-05	0.0019517	0.00030146	-0.0005984	0.00044249	-0.00055742	-0.0004012	0.00035264	-0.00087072	-0.0006112	-9.0509E-06	0.00044398	-0.00010444	-0.00022759	-0.00014629	7.9838E-05	-0.00064429	0.00027355	-0.00013747	-0.0001762	0.00012206	0.00020913	0.00021178	0.00014859	6.1646E-05	-5.2211E-05	5.4377E-05	-1.4149E-05	-0.0001905	0.00013282	-2.697E-05	
